term_id,query,f1,precision,recall,n_pos,n_neg,q_len,has_brand,main_cat,f1_bin
TERM_401168d1,kapşonlu kadın sweatshirt,0.9241543443486403,0.8857142857142857,0.8611111111111112,36,180,3,False,giyim,0.9
TERM_401515b2,bej rengi halı,0.9463487332339791,1.0,0.8333333333333334,6,30,3,False,ev & mobilya,0.9
TERM_4016ac64,hamile sweatshirt,1.0,1.0,1.0,8,40,2,False,giyim,0.9
TERM_4016dc58,bahçe salıncağı,0.9871782960141224,0.9583333333333334,1.0,23,115,2,False,ev & mobilya,0.9
TERM_4017387b,soley nevresim takımı,1.0,1.0,1.0,2,10,3,True,ev & mobilya,0.9
TERM_4018f074,pierre cardin yemek takımı,1.0,1.0,1.0,9,45,4,True,ev & mobilya,0.9
TERM_401c64c8,kupa rafı,1.0,1.0,1.0,6,30,2,False,ev & mobilya,0.9
TERM_4028a6fc,mavi sweatshirt,0.9945847486831093,0.9821428571428571,1.0,55,275,2,True,giyim,0.9
TERM_402bb27c,naturehike çadır,1.0,1.0,1.0,2,10,2,True,spor & outdoor,0.9
TERM_4030086d,lisanslı tek kişilik battaniye,1.0,1.0,1.0,12,60,4,False,ev & mobilya,0.9
TERM_4035a7dd,ocak üstü koruyucu,1.0,1.0,1.0,4,20,3,False,ev & mobilya,0.9
TERM_4044ff6e,reeder,0.9316239316239316,0.8,1.0,4,20,1,True,elektronik,0.9
TERM_40460324,mekik sehpası,1.0,1.0,1.0,3,15,2,False,spor & outdoor,0.9
TERM_404631cb,smartware,1.0,1.0,1.0,10,50,1,True,ev & mobilya,0.9
TERM_4047ddcf,edding,0.7916666666666666,0.5714285714285714,0.8,20,100,1,True,kırtasiye & ofis malzemeleri,0.7
TERM_40486c95,keten tohumu,1.0,1.0,1.0,12,60,2,False,süpermarket,0.9
TERM_404cc755,madame coco ayak havlusu,1.0,1.0,1.0,2,10,4,True,ev & mobilya,0.9
TERM_404d4efc,philips su isıtıcı & kettle,1.0,1.0,1.0,2,10,5,True,elektronik,0.9
TERM_404e3e90,pastel dipliner,1.0,1.0,1.0,1,5,2,True,kozmetik & kişisel bakım,0.9
TERM_405446cf,oyuncak yılan,1.0,1.0,1.0,16,80,2,False,anne & bebek & çocuk,0.9
TERM_40548a8e,çadır brandası,1.0,1.0,1.0,17,85,2,False,spor & outdoor,0.9
TERM_405afe26,kaido,1.0,1.0,1.0,2,10,1,False,anne & bebek & çocuk,0.9
TERM_405c2092,yastık alezi,0.9945847486831093,0.9821428571428571,1.0,55,275,2,False,ev & mobilya,0.9
TERM_4064f17c,kedi gözü tesbih,1.0,1.0,1.0,17,85,3,False,aksesuar,0.9
TERM_4065965d,erkek baggy eşofman altı,0.8946341463414633,0.7391304347826086,0.9444444444444444,18,90,4,False,giyim,0.7
TERM_4066eaed,badem10 mobilya hırdavatı,1.0,1.0,1.0,17,85,3,True,banyo yapı & hırdavat,0.9
TERM_406cd4ed,el blender,0.9897953199225852,0.9666666666666667,1.0,29,145,2,False,elektronik,0.9
TERM_406d6e81,cengiz pakel erkek cüzdan,1.0,1.0,1.0,9,45,4,True,aksesuar,0.9
TERM_406e7866,english home çiçek,1.0,1.0,1.0,2,10,3,True,ev & mobilya,0.9
TERM_40731021,erkek boncuk bileklik,1.0,1.0,1.0,1,5,3,False,aksesuar,0.9
TERM_40792c67,pizza tepsisi,1.0,1.0,1.0,11,55,2,False,ev & mobilya,0.9
TERM_4080252e,avon rimel,1.0,1.0,1.0,9,45,2,True,kozmetik & kişisel bakım,0.9
TERM_408cd773,takma takma takma tırnak & aksesuarı,0.9849226804123712,0.9512195121951219,1.0,39,195,6,True,kozmetik & kişisel bakım,0.9
TERM_409850c5,kanguru,0.987287013330979,1.0,0.9583333333333334,24,120,1,False,anne & bebek & çocuk,0.9
TERM_40a07f28,10 jant yanak,0.9316239316239316,0.8,1.0,4,20,3,False,otomobil & motosiklet,0.9
TERM_40a160eb,baklava desenli kazak,1.0,1.0,1.0,11,55,3,False,giyim,0.9
TERM_40a45c81,banyo kireç sökücü,1.0,1.0,1.0,2,10,3,False,süpermarket,0.9
TERM_40a5315b,dolap içi düzenleyici çorap,1.0,1.0,1.0,3,15,4,False,ev & mobilya,0.9
TERM_40a620b8,4000 parça puzzle,1.0,1.0,1.0,3,15,3,False,giyim,0.9
TERM_40a75944,hunter çizme,1.0,1.0,1.0,3,15,2,True,ayakkabı,0.9
TERM_40a9180b,dji mini 4k drone,0.45454545454545453,0.0,0.0,1,5,4,True,hobi & eğlence,0.3
TERM_40ab9416,kremi bb,0.8814814814814815,0.8571428571428571,0.75,8,40,2,False,kozmetik & kişisel bakım,0.7
TERM_40b1a1ad,cooker kahve fincanları,1.0,1.0,1.0,1,5,3,True,ev & mobilya,0.9
TERM_40b2640a,guess atlet,1.0,1.0,1.0,3,15,2,True,giyim,0.9
TERM_40b29923,dolap kaplama folyosu,1.0,1.0,1.0,24,120,3,False,ev & mobilya,0.9
TERM_40b6cb88,forte gt eldiven,1.0,1.0,1.0,3,15,3,True,otomobil & motosiklet,0.9
TERM_40b957ab,clasy tek kişilik yatak örtüsü,1.0,1.0,1.0,9,45,5,True,ev & mobilya,0.9
TERM_40b9e806,doğumgünü hediyelik,0.9113300492610837,0.75,1.0,9,45,2,False,hobi & eğlence,0.9
TERM_40bb3038,nevresim takımı çift,0.9957385931269596,0.9859154929577465,1.0,70,350,3,False,ev & mobilya,0.9
TERM_40bc28e8,hislon saat,0.9915250817224263,0.9722222222222222,1.0,35,175,2,True,aksesuar,0.9
TERM_40bd443a,yürüyen oyuncak köpek,1.0,1.0,1.0,12,60,3,False,anne & bebek & çocuk,0.9
TERM_40bdf036,lila abiye,0.9029803424223208,0.7619047619047619,0.9411764705882353,17,85,2,False,giyim,0.9
TERM_40c61e80,jimmy key t-shirt,1.0,1.0,1.0,4,20,3,True,giyim,0.9
TERM_40cebd23,protez tırnak jeli,0.9711399711399711,0.9090909090909091,1.0,20,100,3,False,kozmetik & kişisel bakım,0.9
TERM_40d3e61e,redoxon vitamin,1.0,1.0,1.0,7,35,2,True,süpermarket,0.9
TERM_40d56809,şemsiye tente,1.0,1.0,1.0,10,50,2,False,ev & mobilya,0.9
TERM_40e7889a,xerjoff parfüm,0.9443413729128014,0.8333333333333334,1.0,5,25,2,True,kozmetik & kişisel bakım,0.9
TERM_40ec863b,3lü tablo,0.9631610219845514,0.8857142857142857,1.0,31,155,2,False,ev & mobilya,0.9
TERM_40ef22d3,arzum dik süpürge,1.0,1.0,1.0,3,15,3,True,elektronik,0.9
TERM_40f3aab4,seçil bluz,1.0,1.0,1.0,10,50,2,True,giyim,0.9
TERM_40f678ea,antioch ceket,1.0,1.0,1.0,16,80,2,True,giyim,0.9
TERM_40f6a4d2,gümüş baget yüzük,0.9463487332339791,1.0,0.8333333333333334,6,30,3,False,aksesuar,0.9
TERM_40f75e48,kuromi,0.8932461873638344,0.7924528301886793,0.8571428571428571,49,245,1,True,ev & mobilya,0.7
TERM_40f931e8,bosh kurutma makinesi,1.0,1.0,1.0,2,10,3,False,elektronik,0.9
TERM_40fb3de0,demirdöküm kombi,1.0,1.0,1.0,9,45,2,True,elektronik,0.9
TERM_40fc4ed2,bayan triko kazak,1.0,1.0,1.0,20,100,3,False,giyim,0.9
TERM_40fd02dd,bağcıksız kadın spor ayakkabı,0.8792102206736353,0.9259259259259259,0.6944444444444444,36,180,4,False,ayakkabı,0.7
TERM_40fde4bf,kale kapı kolu,0.8095238095238095,1.0,0.5,4,20,3,True,banyo yapı & hırdavat,0.7
TERM_410341cc,pantene nem terapisi,1.0,1.0,1.0,3,15,3,True,kozmetik & kişisel bakım,0.9
TERM_41045346,rebul aqua,1.0,1.0,1.0,2,10,2,True,kozmetik & kişisel bakım,0.9
TERM_41086012,led spot,0.983693190397101,0.9473684210526315,1.0,18,90,2,False,banyo yapı & hırdavat,0.9
TERM_411452fb,biulis,0.71875,1.0,0.3333333333333333,3,15,1,False,kozmetik & kişisel bakım,0.7
TERM_4116f03c,saklama kabi,0.9821826157691854,0.9685185185185186,0.9721189591078067,538,2690,2,False,ev & mobilya,0.9
TERM_41187ad2,lcw çocuk,0.8736842105263158,0.6666666666666666,1.0,6,30,2,False,giyim,0.7
TERM_4118ea46,çift kişilik saten nevresim takımı,0.972465034965035,0.9130434782608695,1.0,21,105,5,False,ev & mobilya,0.9
TERM_411aa6ff,bebek tarhana,1.0,1.0,1.0,2,10,2,False,süpermarket,0.9
TERM_411ceaae,u.s. polo assn. erkek gömlek,1.0,1.0,1.0,49,245,5,True,giyim,0.9
TERM_4120a28e,kartonpiyer alçısı,1.0,1.0,1.0,1,5,2,False,banyo yapı & hırdavat,0.9
TERM_4124f81c,pembe akülü araba,1.0,1.0,1.0,4,20,3,False,anne & bebek & çocuk,0.9
TERM_412a955e,çocuk kitap rafı,0.9163763066202091,1.0,0.75,4,20,3,False,ev & mobilya,0.9
TERM_412facc8,manuel rondo,0.9544962080173348,1.0,0.8571428571428571,7,35,2,False,ev & mobilya,0.9
TERM_412fda21,3d kalem,1.0,1.0,1.0,4,20,2,False,elektronik,0.9
TERM_41309b0d,yunus balığı,0.9544962080173348,1.0,0.8571428571428571,7,35,2,False,ev & mobilya,0.9
TERM_413119cd,kayak kaskı,0.9113300492610837,0.75,1.0,3,15,2,False,spor & outdoor,0.9
TERM_41314376,bordo tesettür tunik,0.9680662329982259,0.9,1.0,9,45,3,False,giyim,0.9
TERM_41390ebf,mavi eşofman,0.9711399711399711,0.9090909090909091,1.0,10,50,2,True,giyim,0.9
TERM_413edd83,tyt ayt geometri,1.0,1.0,1.0,4,20,3,False,kitap,0.9
TERM_413f97cb,nakışlı pantolon,1.0,1.0,1.0,5,25,2,False,giyim,0.9
TERM_4142923e,diş taşı temizleme cihazı,1.0,1.0,1.0,1,5,4,False,ev & mobilya,0.9
TERM_4144ea94,olaplex no 7,1.0,1.0,1.0,1,5,3,True,kozmetik & kişisel bakım,0.9
TERM_414667bf,giesto pantolon,1.0,1.0,1.0,13,65,2,True,giyim,0.9
TERM_41478d63,bordo topuklu ayakkabı,1.0,1.0,1.0,34,170,3,False,ayakkabı,0.9
TERM_41490bba,desenli çaydanlık,1.0,1.0,1.0,2,10,2,False,ev & mobilya,0.9
TERM_414b8dd5,sahan seti,1.0,1.0,1.0,56,280,2,False,ev & mobilya,0.9
TERM_414ce003,saksıda yapay çiçek,0.9874465811965811,0.9591836734693877,1.0,47,235,3,False,ev & mobilya,0.9
TERM_414d5e66,fiesta bornoz takımı,1.0,1.0,1.0,2,10,3,True,ev & mobilya,0.9
TERM_4152a550,bosch şarjlı matkap,1.0,1.0,1.0,8,40,3,True,bahçe & elektrikli el aletleri,0.9
TERM_4154341d,kiwi buharlı dikey ütü,1.0,1.0,1.0,2,10,4,True,elektronik,0.9
TERM_41558f96,kıyafet askılığı,0.9877038681581419,0.96,1.0,24,120,2,False,ev & mobilya,0.9
TERM_4158b98d,motor filesi,1.0,1.0,1.0,4,20,2,False,otomobil & motosiklet,0.9
TERM_415acf61,balık bulucu,1.0,1.0,1.0,2,10,2,False,spor & outdoor,0.9
TERM_415eccc4,erkek yeleği,1.0,1.0,1.0,14,70,2,False,giyim,0.9
TERM_41648383,çocuk çizim tableti,1.0,1.0,1.0,45,225,3,False,elektronik,0.9
TERM_4166bc01,renkli yemek takımı,1.0,1.0,1.0,13,65,3,False,ev & mobilya,0.9
TERM_416804b1,lumberjack kadın çanta,1.0,1.0,1.0,16,80,3,True,aksesuar,0.9
TERM_416dad4f,karaca kahve,1.0,1.0,1.0,4,20,2,True,ev & mobilya,0.9
TERM_416fe448,kadın altın alyans,0.979161498387497,0.9333333333333333,1.0,14,70,3,False,aksesuar,0.9
TERM_4172c308,let it happen,1.0,1.0,1.0,1,5,3,False,giyim,0.9
TERM_41759854,adidas kadın spor ayakkabı gazelle,1.0,1.0,1.0,9,45,5,True,ayakkabı,0.9
TERM_4176908d,kalpli kek kalıbı,1.0,1.0,1.0,6,30,3,False,ev & mobilya,0.9
TERM_418106db,çay kahve kutusu,1.0,1.0,1.0,1,5,3,False,ev & mobilya,0.9
TERM_4186a043,hummel erkek spor ayakkabı,1.0,1.0,1.0,106,530,4,True,ayakkabı,0.9
TERM_4186e796,elle kadın topuklu ayakkabı,0.934640522875817,1.0,0.8,5,25,4,False,ayakkabı,0.9
TERM_4189a630,nintendo switch,1.0,1.0,1.0,3,15,2,True,elektronik,0.9
TERM_418e1290,maxem motosiklet çantası,1.0,1.0,1.0,1,5,3,True,kozmetik & kişisel bakım,0.9
TERM_41984194,plastik levha,0.9594202898550726,0.875,1.0,7,35,2,False,ev & mobilya,0.9
TERM_41987781,sdt ticaret çalışma koltuğu,1.0,1.0,1.0,2,10,4,True,ev & mobilya,0.9
TERM_4199f5ee,pasaport kılıf,1.0,1.0,1.0,9,45,2,False,aksesuar,0.9
TERM_419aea38,elfeneri,0.8095238095238095,1.0,0.5,2,10,1,False,elektronik,0.7
TERM_41ad8dd8,iphone 8 plus batarya,1.0,1.0,1.0,2,10,4,False,elektronik,0.9
TERM_41b5341d,bambu ekmeklik,1.0,1.0,1.0,3,15,2,False,ev & mobilya,0.9
TERM_41b72cf9,takılar,0.8866892000643811,0.92,0.71875,32,160,1,False,aksesuar,0.7
TERM_41b987d1,araç çizik giderici,1.0,1.0,1.0,6,30,3,False,otomobil & motosiklet,0.9
TERM_41bdb4b0,proplan köpek maması,0.9604938271604938,1.0,0.875,8,40,3,False,süpermarket,0.9
TERM_41c21e38,dove sıvı sabun,1.0,1.0,1.0,4,20,3,True,kozmetik & kişisel bakım,0.9
TERM_41d7ca79,bershka kadın,0.7691893830703014,0.6,0.6363636363636364,33,165,2,True,giyim,0.7
TERM_41d9e057,ipad a16 kalem,0.8095238095238095,1.0,0.5,2,10,3,False,elektronik,0.7
TERM_41daea04,richnut,1.0,1.0,1.0,2,10,1,True,süpermarket,0.9
TERM_41e0f7b3,kağıt mendil,0.8736842105263158,0.6666666666666666,1.0,4,20,2,False,süpermarket,0.7
TERM_41e1c0d9,skip hop bebek bakım çantası,1.0,1.0,1.0,5,25,5,True,anne & bebek & çocuk,0.9
TERM_41e1f8f8,nivea yüz temizleyicileri,1.0,1.0,1.0,8,40,3,True,kozmetik & kişisel bakım,0.9
TERM_41e5739d,dgn sneaker,1.0,1.0,1.0,14,70,2,True,ayakkabı,0.9
TERM_41ec57b3,saten stiletto,0.8736842105263158,0.6666666666666666,1.0,2,10,2,False,ayakkabı,0.7
TERM_41ec5af1,chole nomade,1.0,1.0,1.0,1,5,2,False,aksesuar,0.9
TERM_41f03dc7,converse kahverengi,0.9680662329982259,0.9,1.0,9,45,2,True,ayakkabı,0.9
TERM_41f0c253,kahve bardak,1.0,1.0,1.0,7,35,2,False,ev & mobilya,0.9
TERM_41f60aa1,avon el kremi,1.0,1.0,1.0,8,40,3,True,kozmetik & kişisel bakım,0.9
TERM_41fd4c9c,bambi klasik topuklu ayakkabı,1.0,1.0,1.0,46,230,4,True,ayakkabı,0.9
TERM_420a1da8,oturaklı scooter,1.0,1.0,1.0,9,45,2,True,anne & bebek & çocuk,0.9
TERM_4210d21c,erkek yeşil ceket,0.9544962080173348,1.0,0.8571428571428571,14,70,3,False,giyim,0.9
TERM_42142469,tek kişilik koltuk,0.9428571428571428,0.9047619047619048,0.9047619047619048,21,105,3,False,ev & mobilya,0.9
TERM_421484cb,ehliyet kitabı,1.0,1.0,1.0,2,10,2,False,kitap,0.9
TERM_421fc5b1,halı hurcu,0.9736737136019147,0.9166666666666666,1.0,22,110,2,False,ev & mobilya,0.9
TERM_422dd78c,mavi trençkot,0.934640522875817,1.0,0.8,5,25,2,False,giyim,0.9
TERM_42349fd7,hasır çiçeklik,0.9113300492610837,0.75,1.0,3,15,2,False,ev & mobilya,0.9
TERM_423652cf,armonika bluz,1.0,1.0,1.0,31,155,2,True,giyim,0.9
TERM_4236c9de,altus kahve makinesi,1.0,1.0,1.0,1,5,3,True,elektronik,0.9
TERM_42376110,led işık tavan,1.0,1.0,1.0,5,25,3,False,ev & mobilya,0.9
TERM_423adaa1,grundig türk kahve makinesi,1.0,1.0,1.0,3,15,4,True,elektronik,0.9
TERM_423b3a83,skin 1004,1.0,1.0,1.0,3,15,2,False,kozmetik & kişisel bakım,0.9
TERM_423ba15d,büyük kavanoz,1.0,1.0,1.0,8,40,2,False,ev & mobilya,0.9
TERM_42448d4a,apple pen,1.0,1.0,1.0,1,5,2,True,elektronik,0.9
TERM_424575b6,eyüp sabri tuncer gül suyu,1.0,1.0,1.0,4,20,5,True,kozmetik & kişisel bakım,0.9
TERM_42489df1,ekol elbise,0.9750000000000001,0.9583333333333334,0.9583333333333334,24,120,2,True,giyim,0.9
TERM_424918a0,indomie hazır noodle,1.0,1.0,1.0,10,50,3,True,süpermarket,0.9
TERM_425288f7,renkli kazak,1.0,1.0,1.0,2,10,2,False,giyim,0.9
TERM_4255a7f2,nazar boncuğu bileklik,1.0,1.0,1.0,10,50,3,False,aksesuar,0.9
TERM_42568f6b,motorola,0.7777777777777777,0.5,1.0,1,5,1,True,anne & bebek & çocuk,0.7
TERM_4257fd36,osmanlı macunu,1.0,1.0,1.0,6,30,2,False,süpermarket,0.9
TERM_425872b6,bosch çamaşır makinası,1.0,1.0,1.0,4,20,3,True,elektronik,0.9
TERM_42587389,akvaryum isıtıcı,1.0,1.0,1.0,8,40,2,False,süpermarket,0.9
TERM_425cf0f4,tencere yedek parça ve aksesuar,1.0,1.0,1.0,29,145,5,False,ev & mobilya,0.9
TERM_425ef8e0,banyo paspas seti 3 lü,1.0,1.0,1.0,34,170,5,False,ev & mobilya,0.9
TERM_4260bfc5,4 yaş etkinlik kitabı,1.0,1.0,1.0,8,40,4,False,kitap,0.9
TERM_4263532d,ölçüm aletleri,0.8330241187384044,0.6666666666666666,0.8,5,25,2,False,otomobil & motosiklet,0.7
TERM_426565b9,coca cola lip balm,1.0,1.0,1.0,1,5,4,False,ev & mobilya,0.9
TERM_4268af12,puma sırt çantası,1.0,1.0,1.0,44,220,3,True,aksesuar,0.9
TERM_426f98ce,samsung bluetooth kulaklık,1.0,1.0,1.0,2,10,3,True,elektronik,0.9
TERM_4271eb64,bebek bulaşık deterjanı,0.7777777777777777,0.5,1.0,1,5,3,False,süpermarket,0.7
TERM_42736b87,bambu perde,1.0,1.0,1.0,7,35,2,False,ev & mobilya,0.9
TERM_427786d2,acı kahve kadın kemer,1.0,1.0,1.0,5,25,4,False,aksesuar,0.9
TERM_4279b08d,tenis çantası,1.0,1.0,1.0,12,60,2,False,spor & outdoor,0.9
TERM_427ee1a1,akkermansia muciniphila probiyotik,1.0,1.0,1.0,1,5,3,False,süpermarket,0.9
TERM_427ef626,luxell ocak,1.0,1.0,1.0,4,20,2,True,elektronik,0.9
TERM_4283c776,roborock,0.803125,0.5384615384615384,1.0,14,70,1,True,elektronik,0.7
TERM_4283fd5e,mocha,1.0,1.0,1.0,3,15,1,False,ev & mobilya,0.9
TERM_42865c7d,kahve termos,0.9163763066202091,1.0,0.75,4,20,2,False,spor & outdoor,0.9
TERM_42889151,mutfak erzak kabı,1.0,1.0,1.0,17,85,3,False,ev & mobilya,0.9
TERM_42900bc4,hız yayınları 5. sınıf türkçe paragraf,1.0,1.0,1.0,1,5,6,True,kitap,0.9
TERM_42935e79,hyd  eğitici oyuncak,1.0,1.0,1.0,15,75,3,True,anne & bebek & çocuk,0.9
TERM_4294c87b,kiremit rengi runner,1.0,1.0,1.0,3,15,3,False,ev & mobilya,0.9
TERM_4295421c,çamaşır ve kurutma makinesi dolabı,1.0,1.0,1.0,37,185,5,False,ev & mobilya,0.9
TERM_4295ccf7,arex,1.0,1.0,1.0,2,10,1,True,süpermarket,0.9
TERM_4298acbb,erzak saklama kabı,0.9946807668561115,0.9824561403508771,1.0,56,280,3,False,ev & mobilya,0.9
TERM_4298ec0e,gabrini maskara,1.0,1.0,1.0,1,5,2,True,kozmetik & kişisel bakım,0.9
TERM_429c854a,düğmeli bluz,1.0,1.0,1.0,14,70,2,False,giyim,0.9
TERM_42a0c705,jump erkek,0.9736737136019147,0.9166666666666666,1.0,22,110,2,True,ayakkabı,0.9
TERM_42a7129c,bargello kadın 122,1.0,1.0,1.0,3,15,3,True,kozmetik & kişisel bakım,0.9
TERM_42a7f475,petek üstü ayaklı raf,1.0,1.0,1.0,8,40,4,False,ev & mobilya,0.9
TERM_42a8d93d,mango hırka,1.0,1.0,1.0,15,75,2,True,giyim,0.9
TERM_42a9a340,kedi su şelalesi,1.0,1.0,1.0,3,15,3,False,süpermarket,0.9
TERM_42b17a36,deri görünümlü pantolon,1.0,1.0,1.0,1,5,3,False,giyim,0.9
TERM_42bae46b,çoraplı halı saha ayakkabısı,1.0,1.0,1.0,2,10,4,False,ayakkabı,0.9
TERM_42bec490,uzun blazer ceket,0.9757983193277311,0.9230769230769231,1.0,12,60,3,False,giyim,0.9
TERM_42c3ea8f,erkek pamuklu gömlek,0.983693190397101,0.9473684210526315,1.0,18,90,3,True,giyim,0.9
TERM_42c9b5ab,dark seer sneaker,1.0,1.0,1.0,23,115,3,True,ayakkabı,0.9
TERM_42ccdfc5,kahvaltı seti,0.9928571428571429,0.9880952380952381,0.9880952380952381,84,420,2,False,ev & mobilya,0.9
TERM_42ce7fae,kabe kokusu,0.925,0.875,0.875,8,40,2,False,ev & mobilya,0.9
TERM_42d0d5c6,empera halı,1.0,1.0,1.0,32,160,2,True,ev & mobilya,0.9
TERM_42d4d310,retodesign,0.9736737136019147,0.9166666666666666,1.0,22,110,1,True,ev & mobilya,0.9
TERM_42d57e57,projektör,0.9904453690861458,0.96875,1.0,31,155,1,False,banyo yapı & hırdavat,0.9
TERM_42dbbc38,kırma masa,1.0,1.0,1.0,5,25,2,False,ev & mobilya,0.9
TERM_42dd0f02,ayaklı kapaklı cam kurabiyelik,1.0,1.0,1.0,2,10,4,False,ev & mobilya,0.9
TERM_42dd7299,venum boks eldiveni,1.0,1.0,1.0,2,10,3,True,spor & outdoor,0.9
TERM_42dedc17,puma rickie classic,1.0,1.0,1.0,2,10,3,True,ayakkabı,0.9
TERM_42df8d03,robx ipl lazer epilasyon aleti,1.0,1.0,1.0,2,10,5,True,elektronik,0.9
TERM_42e093d7,north face mont,0.9446862996158771,0.8536585365853658,0.9722222222222222,36,180,3,False,giyim,0.9
TERM_42e423fa,gülbirlik gül suyu,1.0,1.0,1.0,1,5,3,False,kozmetik & kişisel bakım,0.9
TERM_42e463fe,yağ sıçratmaz,1.0,1.0,1.0,8,40,2,False,ev & mobilya,0.9
TERM_42e5df85,isana göz altı maskesi,1.0,1.0,1.0,1,5,4,True,kozmetik & kişisel bakım,0.9
TERM_42e78200,doğum günü flaması,0.9776055124892333,0.9285714285714286,1.0,13,65,3,False,hobi & eğlence,0.9
TERM_42eb8ae5,nihan kap,0.8226600985221675,0.625,0.8333333333333334,6,30,2,True,giyim,0.7
TERM_42ed232a,morocco,1.0,1.0,1.0,4,20,1,False,ev & mobilya,0.9
TERM_42f5f803,yastık koruyucu alez,1.0,1.0,1.0,4,20,3,False,ev & mobilya,0.9
TERM_42fc2a02,tırnak eti temizleyici,1.0,1.0,1.0,4,20,3,False,kozmetik & kişisel bakım,0.9
TERM_43008899,ecco erkek ayakkabı,0.8229455423410534,0.6129032258064516,0.8636363636363636,22,110,3,True,ayakkabı,0.7
TERM_4300a32b,garnier saç boyası,1.0,1.0,1.0,28,140,3,True,kozmetik & kişisel bakım,0.9
TERM_43026c35,paragraf çıkmış sorular,1.0,1.0,1.0,5,25,3,False,kitap,0.9
TERM_430fed21,inci kumral,1.0,1.0,1.0,4,20,2,False,kozmetik & kişisel bakım,0.9
TERM_4313e6f2,sallanan,1.0,1.0,1.0,1,5,1,False,ev & mobilya,0.9
TERM_43159636,köpek taşıma kafesi,1.0,1.0,1.0,9,45,3,False,süpermarket,0.9
TERM_4316cf35,lovely kapatıcı,1.0,1.0,1.0,1,5,2,True,kozmetik & kişisel bakım,0.9
TERM_4319fa08,apple 17 pro,1.0,1.0,1.0,1,5,3,True,elektronik,0.9
TERM_431f8240,316l çelik takı,1.0,1.0,1.0,11,55,3,False,aksesuar,0.9
TERM_4324ac8f,siyah güneş gözlüğü,0.9751292882239153,0.9210526315789473,1.0,35,175,3,False,aksesuar,0.9
TERM_4324dcf2,çocuk forması,0.9454545454545454,0.9090909090909091,0.9090909090909091,11,55,2,False,giyim,0.9
TERM_4324f1f4,söz çikolatası,0.8880275624461671,0.7857142857142857,0.8461538461538461,13,65,2,False,süpermarket,0.7
TERM_432c7e21,ltb erkek jean,0.9673891944354578,0.9629629629629629,0.9285714285714286,28,140,3,True,giyim,0.9
TERM_4337958d,type c usb çoğaltıcı,1.0,1.0,1.0,1,5,4,False,elektronik,0.9
TERM_4337b0fa,misfittens oyuncak,1.0,1.0,1.0,2,10,2,False,anne & bebek & çocuk,0.9
TERM_4337c392,kızıl bakır saç boyası,0.9544962080173348,1.0,0.8571428571428571,7,35,4,False,kozmetik & kişisel bakım,0.9
TERM_434391d0,marpuç,1.0,1.0,1.0,10,50,1,False,hobi & eğlence,0.9
TERM_4347314a,makinede yıkanabilir halı,0.981854472872437,0.9795918367346939,0.96,50,250,3,False,ev & mobilya,0.9
TERM_43485837,avent biberon ucu,1.0,1.0,1.0,1,5,3,False,anne & bebek & çocuk,0.9
TERM_434f61a1,ruhsatlık,0.9530638852672751,0.8571428571428571,1.0,6,30,1,False,otomobil & motosiklet,0.9
TERM_43553643,erkek su geçirmez saat,0.9163763066202091,1.0,0.75,4,20,4,False,aksesuar,0.9
TERM_43568cc7,bebek sling,1.0,1.0,1.0,6,30,2,False,anne & bebek & çocuk,0.9
TERM_435e2028,kpss önlisans,0.9687337154768108,1.0,0.9,20,100,2,False,kitap,0.9
TERM_436a0227,çelik sunum,1.0,1.0,1.0,10,50,2,False,ev & mobilya,0.9
TERM_436a600a,defacto kaban,1.0,1.0,1.0,9,45,2,True,giyim,0.9
TERM_436d49a9,banyo lavabosu,1.0,1.0,1.0,5,25,2,False,banyo yapı & hırdavat,0.9
TERM_43711e87,oda spreyi,0.9490740740740741,0.8461538461538461,1.0,11,55,2,False,ev & mobilya,0.9
TERM_43733154,4 mevsim lastik,1.0,1.0,1.0,12,60,3,False,otomobil & motosiklet,0.9
TERM_43747f63,kpss matematik soru bankası,1.0,1.0,1.0,7,35,4,False,kitap,0.9
TERM_4377d2cd,gravür seti,0.9604938271604938,1.0,0.875,8,40,2,False,bahçe & elektrikli el aletleri,0.9
TERM_43789785,hava tabancası,1.0,1.0,1.0,3,15,2,False,bahçe & elektrikli el aletleri,0.9
TERM_437bd5ac,massimo dutti kadın ayakkabı,1.0,1.0,1.0,2,10,4,True,ayakkabı,0.9
TERM_438bb326,hünnap,0.7823888404533565,0.5714285714285714,0.75,16,80,1,True,süpermarket,0.7
TERM_438cfba9,neutrogena ayak kremi,1.0,1.0,1.0,5,25,3,True,kozmetik & kişisel bakım,0.9
TERM_438eb37b,araç içi süs,0.9134199134199135,0.8181818181818182,0.9,10,50,3,False,otomobil & motosiklet,0.9
TERM_4392b581,salomon sneaker,0.97,0.95,0.95,20,100,2,True,ayakkabı,0.9
TERM_4397bcc1,adl hırka,1.0,1.0,1.0,1,5,2,True,giyim,0.9
TERM_4399c5e8,ceket hırka,0.9829518547750592,1.0,0.9444444444444444,18,90,2,False,giyim,0.9
TERM_439d3ca0,kahverengi eşofman takımı,1.0,1.0,1.0,2,10,3,True,giyim,0.9
TERM_439dc6f6,rozalı ciltler,1.0,1.0,1.0,2,10,2,False,kozmetik & kişisel bakım,0.9
TERM_43a0ca3a,uzun kot ceket,0.9530638852672751,0.8571428571428571,1.0,6,30,3,False,giyim,0.9
