term_id,query,f1,precision,recall,n_pos,n_neg,q_len,main_cat
TERM_4e5c9dc2,kapı süsü malzemeleri,0.9463487332339791,1.0,0.8333333333333334,6,30,3,ev & mobilya
TERM_88095f2b,kız bebek beyaz elbise,0.9463487332339791,1.0,0.8333333333333334,6,30,4,giyim
TERM_af652d72,kemal tanca çanta,0.9463487332339791,1.0,0.8333333333333334,6,30,3,aksesuar
TERM_3d270a83,simli bot,0.9463487332339791,1.0,0.8333333333333334,6,30,2,ayakkabı
TERM_844f861c,pazar kapısı,0.9463487332339791,1.0,0.8333333333333334,12,60,2,ev & mobilya
TERM_828398f9,banyo aparatları,0.9463487332339791,1.0,0.8333333333333334,6,30,2,ev & mobilya
TERM_0df399ea,sürücü ekipmanları,0.9463487332339791,1.0,0.8333333333333334,6,30,2,otomobil & motosiklet
TERM_bcf41599,tekli puf koltuk,0.9463487332339791,1.0,0.8333333333333334,6,30,3,ev & mobilya
TERM_bcbe5a15,yaşlanma ve kırışıklık karşıtı,0.9463487332339791,1.0,0.8333333333333334,12,60,4,kozmetik & kişisel bakım
TERM_ad9b7ebf,6 ay kınası,0.9463487332339791,1.0,0.8333333333333334,18,90,3,hobi & eğlence
TERM_23f9914a,katlanabilir kova,0.9463487332339791,1.0,0.8333333333333334,6,30,2,ev & mobilya
TERM_2e68535c,solgar balık yağı,0.9463487332339791,1.0,0.8333333333333334,6,30,3,süpermarket
TERM_e33cfdaf,kadın sabo terlik,0.9463487332339791,1.0,0.8333333333333334,6,30,3,ayakkabı
TERM_c0fbab9e,scandal,0.9463487332339791,1.0,0.8333333333333334,6,30,1,kozmetik & kişisel bakım
TERM_1788b826,yapışkanlı raf,0.9468130012663571,0.84,1.0,21,105,2,ev & mobilya
TERM_34b8ca2e,bilgisayar&tablet,0.9470588235294117,0.9117647058823529,0.9117647058823529,34,170,1,elektronik
TERM_e721fb57,mavi jean,0.9471167369901548,0.9534883720930233,0.8723404255319149,94,470,2,giyim
TERM_fb6ed442,şanpuan,0.9471482501785532,0.8409090909090909,1.0,37,185,1,kozmetik & kişisel bakım
TERM_56ae36af,doğum günü süsü,0.9472463314827847,0.9224806201550387,0.9015151515151515,132,660,3,hobi & eğlence
TERM_995eec5f,ortopedik terlik,0.9472811671087533,0.8412698412698413,1.0,53,265,2,ayakkabı
TERM_c6889da4,hasır sepet saksı,0.9473474272038293,0.875,0.9545454545454546,22,110,3,ev & mobilya
TERM_c2ca9578,mutfak çeyiz,0.9473474272038293,0.875,0.9545454545454546,22,110,2,ev & mobilya
TERM_44e6982d,bahçe lambası,0.9473474272038293,0.875,0.9545454545454546,22,110,2,bahçe & elektrikli el aletleri
TERM_d6755db8,uzun topuklu bot,0.9475887170154687,0.8421052631578947,1.0,16,80,3,ayakkabı
TERM_c6842c13,makyaj çantası valiz,0.9475887170154687,0.8421052631578947,1.0,16,80,3,aksesuar
TERM_b671fb5b,güler erkan kalıpları,0.9475887170154687,0.8421052631578947,1.0,16,80,3,kitap
TERM_ba3bcd23,ahşap duvar rafı,0.9477461958082113,0.8809523809523809,0.9487179487179487,39,195,3,ev & mobilya
TERM_6e9f571e,beslenme kutusu,0.9478260869565217,0.9130434782608695,0.9130434782608695,23,115,2,ev & mobilya
TERM_522e18e0,araba anahtarlık,0.9478260869565217,0.9130434782608695,0.9130434782608695,23,115,2,aksesuar
TERM_38140c41,kalem ucu,0.9478260869565217,0.9130434782608695,0.9130434782608695,23,115,2,kırtasiye & ofis malzemeleri
TERM_73096d55,hoodie,0.9478895257946847,0.9629629629629629,0.8666666666666667,30,150,1,giyim
TERM_ae2f957d,rafburada,0.9481931563799169,0.84375,1.0,27,135,1,ev & mobilya
TERM_51149857,müslin battaniye,0.9481931563799169,0.84375,1.0,27,135,2,ev & mobilya
TERM_8e051485,adidas takım,0.9482671174978867,0.8888888888888888,0.9411764705882353,17,85,2,giyim
TERM_5129b31f,fenerbahçe sweatshirt,0.9482671174978867,0.8888888888888888,0.9411764705882353,17,85,2,giyim
TERM_1cc02c92,alt üst eşofman takımı,0.9482671174978867,0.8888888888888888,0.9411764705882353,17,85,4,giyim
TERM_596a5460,kadın laptop çantası,0.9484781986451674,0.8775510204081632,0.9555555555555556,45,225,3,elektronik
TERM_05aca6bb,ses bombası,0.9485714285714286,0.9142857142857143,0.9142857142857143,35,175,2,elektronik
TERM_90682c0b,decomia home halı,0.9485714285714286,0.9142857142857143,0.9142857142857143,35,175,3,ev & mobilya
TERM_b68df03e,minder,0.9485884158781355,0.8448275862068966,1.0,49,245,1,ev & mobilya
TERM_503fc220,şık abiye elbise,0.9485884158781355,0.8448275862068966,1.0,49,245,3,giyim
TERM_e361ed44,kapşonlu mont,0.948601847885945,0.8709677419354839,0.9642857142857143,28,140,2,giyim
TERM_52718270,kadın kısa bot,0.9487131840564897,0.8958333333333334,0.9347826086956522,46,230,3,ayakkabı
TERM_de8ac45b,tudors erkek gömlek,0.9487388346369232,0.8452380952380952,1.0,71,355,3,giyim
TERM_94feff63,kadın kahverengi ayakkabı,0.9487404162102957,0.8636363636363636,0.9743589743589743,39,195,3,ayakkabı
TERM_a3540e0d,kadın kol çantası,0.9487571423372274,0.9076923076923077,0.921875,64,320,3,aksesuar
TERM_a67d919b,pipetli suluk,0.9488555643251776,0.9411764705882353,0.8888888888888888,36,180,2,kırtasiye & ofis malzemeleri
TERM_fbcf6dbf,puma erkek ayakkabısı,0.9488555643251776,0.9411764705882353,0.8888888888888888,18,90,3,ayakkabı
TERM_288ed3b0,omo,0.9488555643251776,0.9411764705882353,0.8888888888888888,18,90,1,süpermarket
TERM_ac1376cb,yemek termosu,0.9489765996129259,0.9,0.9310344827586207,29,145,2,ev & mobilya
TERM_3bc5e6ed,köpük sabun,0.9490740740740741,0.8461538461538461,1.0,11,55,2,kozmetik & kişisel bakım
TERM_092bc177,kız bebek ortopedik ayakkabı,0.9490740740740741,0.8461538461538461,1.0,11,55,4,ayakkabı
TERM_d4ae34e0,kapaklı plastik bardak,0.9490740740740741,0.8461538461538461,1.0,11,55,3,hobi & eğlence
TERM_4879cc49,kadın oversize ceket,0.9490740740740741,0.8461538461538461,1.0,22,110,3,giyim
TERM_b568436e,ayakkabılık düzenleyici organizer,0.9490740740740741,0.8461538461538461,1.0,11,55,3,ev & mobilya
TERM_90828043,kız sevgiliye hediye,0.9490740740740741,0.8461538461538461,1.0,11,55,3,hobi & eğlence
TERM_7f3824ea,adidas eşortman takımı,0.9490740740740741,0.8461538461538461,1.0,11,55,3,giyim
TERM_91f286d4,feyzül furkan,0.9490740740740741,0.8461538461538461,1.0,11,55,2,kitap
TERM_02bd2acc,yatak örtüsü set,0.9490740740740741,0.8461538461538461,1.0,11,55,3,ev & mobilya
TERM_c5c9bf9d,para kasası,0.9490740740740741,0.8461538461538461,1.0,11,55,2,banyo yapı & hırdavat
TERM_2ebf6515,pepa pig,0.9490740740740741,0.8461538461538461,1.0,11,55,2,aksesuar
TERM_de8df412,pratik ev eşyaları,0.9490740740740741,0.8461538461538461,1.0,22,110,3,ev & mobilya
TERM_da432aaf,saç kurutma havlusu,0.9490740740740741,0.8461538461538461,1.0,11,55,3,ev & mobilya
TERM_30001613,korkmaz çaycı,0.9490740740740741,0.8461538461538461,1.0,11,55,2,elektronik
TERM_68d3629b,kişiye özel,0.9490740740740741,0.8461538461538461,1.0,11,55,2,hobi & eğlence
TERM_b9d9101f,4 katlı müslin battaniye,0.9490740740740741,0.8461538461538461,1.0,11,55,4,ev & mobilya
TERM_8364e9e0,tesettür 2 li takım,0.9490740740740741,0.8461538461538461,1.0,11,55,4,giyim
TERM_8910a8c1,mavi ayakkabı,0.9490740740740741,0.8461538461538461,1.0,11,55,2,ayakkabı
TERM_35256c1c,mp,0.9490740740740741,0.8461538461538461,1.0,33,165,1,ayakkabı
TERM_eb4c1cfb,at kuyruğu takma saç,0.9490740740740741,0.8461538461538461,1.0,11,55,4,aksesuar
TERM_0946e045,gözleme sacı,0.9490740740740741,0.8461538461538461,1.0,11,55,2,ev & mobilya
TERM_3c86625c,ayna sticker,0.9490740740740741,0.8461538461538461,1.0,11,55,2,ev & mobilya
TERM_30f76d8f,reebok erkek,0.9490740740740741,0.8461538461538461,1.0,22,110,2,ayakkabı
TERM_3923d62a,kapalı kadın abiye,0.9490740740740741,0.8461538461538461,1.0,22,110,3,giyim
TERM_f8510565,akıllı takip cihazı,0.9493708364174684,1.0,0.8421052631578947,19,95,3,elektronik
TERM_7598bd4f,servis sunum seti,0.9493708364174684,1.0,0.8421052631578947,19,95,3,ev & mobilya
TERM_de24d298,canli saksı çiçekleri,0.9493708364174684,1.0,0.8421052631578947,19,95,3,bahçe & elektrikli el aletleri
TERM_fcdec374,kız çocuğu abiye,0.9494047619047619,0.868421052631579,0.9705882352941176,34,170,3,giyim
TERM_34e6cf88,msi,0.9495177861088058,0.926829268292683,0.9047619047619048,42,210,1,elektronik
TERM_f78a81e2,nike sneaker,0.949878704777977,0.9560439560439561,0.8787878787878788,99,495,2,ayakkabı
TERM_13569357,nefeli,0.9499254843517139,0.8484848484848485,1.0,28,140,1,giyim
TERM_f8644386,dolap içi askı,0.95,0.9166666666666666,0.9166666666666666,12,60,3,ev & mobilya
TERM_68bdf105,diş fırçası kabı,0.95,0.9166666666666666,0.9166666666666666,12,60,3,ev & mobilya
TERM_e5b5be41,makrome kapı süsü,0.95,0.9166666666666666,0.9166666666666666,12,60,3,ev & mobilya
TERM_a70cfeb0,tirenckot,0.95,0.9166666666666666,0.9166666666666666,12,60,1,giyim
TERM_8194a460,arapça,0.95,0.9166666666666666,0.9166666666666666,12,60,1,kitap
TERM_cd83e6f2,nivea güneş kremi,0.95,0.9166666666666666,0.9166666666666666,12,60,3,kozmetik & kişisel bakım
TERM_27a95657,traktör aksesuarları,0.95,0.9166666666666666,0.9166666666666666,12,60,2,otomobil & motosiklet
TERM_b6edfd97,kız bebek leopar,0.95,0.9166666666666666,0.9166666666666666,12,60,3,giyim
TERM_6d1c986a,baba gömleği,0.95,0.9166666666666666,0.9166666666666666,12,60,2,giyim
TERM_c9a12f1e,beton tepsi,0.95,0.9166666666666666,0.9166666666666666,12,60,2,ev & mobilya
TERM_8c76c981,heyner,0.95,0.9166666666666666,0.9166666666666666,12,60,1,ev & mobilya
TERM_c012beca,peluş uyku arkadaşı,0.95,0.9166666666666666,0.9166666666666666,12,60,3,anne & bebek & çocuk
TERM_a7184097,bebek salıncağı ve hoppala,0.9501338997137316,0.8490566037735849,1.0,45,225,4,anne & bebek & çocuk
TERM_e37c0d54,puma ceket,0.950470307454724,0.9069767441860465,0.9285714285714286,42,210,2,giyim
TERM_52f20a50,antepsepeti,0.9504774235313158,0.85,1.0,34,170,1,ev & mobilya
TERM_9ebf395f,modest etek,0.9504774235313158,0.85,1.0,17,85,2,giyim
TERM_611fe2ba,daxis sportwear company t-shirt,0.9504774235313158,0.85,1.0,17,85,4,giyim
TERM_efdf498d,motorsiklet plakalık,0.9504774235313158,0.85,1.0,17,85,2,otomobil & motosiklet
TERM_3a3cd6cb,banyo lambası,0.9504774235313158,0.85,1.0,17,85,2,ev & mobilya
TERM_2e6b94c7,hummel sweatshirt,0.9504774235313158,0.85,1.0,34,170,2,giyim
TERM_c7b2bb25,sketchbook,0.9504774235313158,0.85,1.0,17,85,1,kırtasiye & ofis malzemeleri
TERM_300a7a67,söz hediyelik,0.9505999824822633,0.8823529411764706,0.9574468085106383,47,235,2,hobi & eğlence
TERM_4debe7b5,bilekten bağlamalı topuklu ayakkabı,0.950655189429245,0.9032258064516129,0.9333333333333333,30,150,4,ayakkabı
TERM_6d314b01,balık model abiye,0.950655189429245,0.9032258064516129,0.9333333333333333,30,150,3,giyim
TERM_d180db08,venüsdesign,0.950655189429245,0.9032258064516129,0.9333333333333333,30,150,1,aksesuar
TERM_a6f49518,dijital masa saati,0.9507575757575757,1.0,0.8461538461538461,13,65,3,ev & mobilya
TERM_18512703,kadın pardesü,0.9507575757575757,1.0,0.8461538461538461,13,65,2,giyim
TERM_f062674c,cırtlı kitap,0.9507575757575757,1.0,0.8461538461538461,13,65,2,kitap
TERM_8e1f7d36,ayaklı servis tabağı,0.9507575757575757,1.0,0.8461538461538461,13,65,3,ev & mobilya
TERM_b1db0c7b,küçük omuz çantası,0.9507575757575757,1.0,0.8461538461538461,13,65,3,aksesuar
TERM_1b3457b1,pervane,0.9507575757575757,1.0,0.8461538461538461,13,65,1,elektronik
TERM_3d6ae3af,gold çay bardağı takımı,0.9507575757575757,1.0,0.8461538461538461,13,65,4,ev & mobilya
TERM_a5ad939f,hm jean,0.9507575757575757,1.0,0.8461538461538461,13,65,2,giyim
TERM_e8502d0c,erkek kışlık ayakkabı,0.9510204081632654,0.9183673469387755,0.9183673469387755,49,245,3,ayakkabı
TERM_9d155adb,su geçirmez sırt çantası,0.951079571191303,0.8947368421052632,0.9444444444444444,18,90,4,aksesuar
TERM_a0dcb15a,büyük kalemlik,0.951079571191303,0.8947368421052632,0.9444444444444444,18,90,2,kırtasiye & ofis malzemeleri
TERM_831b1d4d,bayan tesettür trençkot,0.9511504424778761,0.8518518518518519,1.0,23,115,3,giyim
TERM_4016dc58,bahçe salıncağı,0.9511504424778761,0.8518518518518519,1.0,23,115,2,ev & mobilya
TERM_b4bb70a5,roberta lorenz,0.9511504424778761,0.8518518518518519,1.0,23,115,2,aksesuar
TERM_196b2649,tesettür spor ikili takım,0.9515966386554622,0.8846153846153846,0.9583333333333334,24,120,4,giyim
TERM_ee1cfc7a,erkek laptop çantası,0.9515966386554622,0.8846153846153846,0.9583333333333334,24,120,3,aksesuar
TERM_2d0fd90f,mutfak süsleri,0.9516060563180982,0.9444444444444444,0.8947368421052632,19,95,2,ev & mobilya
TERM_bb629d81,boş hediye kutusu,0.9516060563180982,0.9444444444444444,0.8947368421052632,19,95,3,hobi & eğlence
TERM_e0d60756,kadın saat seti,0.9516060563180982,0.9444444444444444,0.8947368421052632,19,95,3,aksesuar
TERM_7e844ac3,dekoratif duvar rafı,0.9518053855569155,0.8536585365853658,1.0,35,175,3,ev & mobilya
TERM_eb56ad71,desenli perde,0.9518999518999518,0.8787878787878788,0.9666666666666667,30,150,2,ev & mobilya
TERM_706061f2,kendinden yapışkanlı duvar kağıdı,0.9518999518999518,0.8787878787878788,0.9666666666666667,30,150,4,ev & mobilya
TERM_a64179cd,adidas terrex erkek,0.952,0.92,0.92,25,125,3,ayakkabı
TERM_7a883bf3,salomon outdoor ayakkabı,0.9520438456268554,0.9523809523809523,0.8888888888888888,45,225,3,ayakkabı
TERM_5bcc55b2,bebek çeyiz seti,0.9520702968978831,1.0,0.85,20,100,3,anne & bebek & çocuk
TERM_918523a6,scooter aksesuar,0.9520702968978831,1.0,0.85,20,100,2,spor & outdoor
TERM_08777905,aykkabılık,0.9520702968978831,1.0,0.85,20,100,1,ev & mobilya
TERM_b4214ac0,kapaklı kutu organizer,0.9520702968978831,1.0,0.85,20,100,3,ev & mobilya
TERM_cb2c8f33,bebek kıyafetleri,0.9520993494973389,0.875,0.9722222222222222,72,360,2,giyim
TERM_68b2f730,temizleyici,0.9522268454307289,0.90625,0.9354838709677419,31,155,1,kozmetik & kişisel bakım
TERM_24a33448,modestmar,0.9524774359918954,0.8913043478260869,0.9534883720930233,43,215,1,ev & mobilya
TERM_afe5396e,pasta seti,0.9525292983236908,0.9354838709677419,0.90625,32,160,2,ev & mobilya
TERM_9e920250,gizli topuk spor ayakkabı,0.9526315789473684,0.9210526315789473,0.9210526315789473,38,190,4,ayakkabı
TERM_734aa8eb,metal saklama kutusu,0.9527007299270074,1.0,0.8518518518518519,27,135,3,ev & mobilya
TERM_2bee1b2d,lacoste çocuk,0.9527007299270074,1.0,0.8518518518518519,27,135,2,giyim
TERM_acb98928,erkek günlük ayakkabı,0.952752185211434,0.9038461538461539,0.94,100,500,3,ayakkabı
TERM_5acf19f9,swit,0.952752185211434,0.9038461538461539,0.94,50,250,1,giyim
TERM_e976929c,bioxcin saç,0.9530638852672751,0.8571428571428571,1.0,6,30,2,kozmetik & kişisel bakım
TERM_bfebc2e6,beşiktaş sweatshirt,0.9530638852672751,0.8571428571428571,1.0,6,30,2,giyim
TERM_e9f8a98a,deri ajanda,0.9530638852672751,0.8571428571428571,1.0,6,30,2,kırtasiye & ofis malzemeleri
TERM_8211c8c4,adidas spor şort,0.9530638852672751,0.8571428571428571,1.0,6,30,3,giyim
TERM_2a8c4ddd,traş sonrası losyon,0.9530638852672751,0.8571428571428571,1.0,6,30,3,kozmetik & kişisel bakım
TERM_0f4eb238,pierre cardin elbise,0.9530638852672751,0.8571428571428571,1.0,6,30,3,giyim
TERM_3eb8ab1c,bistro masa,0.9530638852672751,0.8571428571428571,1.0,6,30,2,ev & mobilya
TERM_d541afb8,attack shark klavye,0.9530638852672751,0.8571428571428571,1.0,6,30,3,elektronik
TERM_e8c5cbfa,kapüşonlu mont,0.9530638852672751,0.8571428571428571,1.0,6,30,2,giyim
TERM_ecdfa26f,erkek klasik mont,0.9530638852672751,0.8571428571428571,1.0,6,30,3,giyim
TERM_2b9bb6c2,kot pardesü,0.9530638852672751,0.8571428571428571,1.0,6,30,2,giyim
TERM_9eaede28,ledli çiçek,0.9530638852672751,0.8571428571428571,1.0,6,30,2,ev & mobilya
TERM_910b49f1,doğum günü balonları,0.9530638852672751,0.8571428571428571,1.0,18,90,3,hobi & eğlence
TERM_5be98cec,cüzdanlı çanta,0.9530638852672751,0.8571428571428571,1.0,6,30,2,aksesuar
TERM_e94c0a5c,wee,0.9530638852672751,0.8571428571428571,1.0,6,30,1,anne & bebek & çocuk
TERM_49ade3e0,plastik sunumluk,0.9530638852672751,0.8571428571428571,1.0,6,30,2,ev & mobilya
TERM_01e67ee0,nilem,0.9530638852672751,0.8571428571428571,1.0,6,30,1,süpermarket
TERM_77db8039,monster high,0.9530638852672751,0.8571428571428571,1.0,12,60,2,anne & bebek & çocuk
TERM_9e82b1a1,telefon şarj aleti,0.9530638852672751,0.8571428571428571,1.0,6,30,3,elektronik
TERM_66ee3375,glint,0.9530638852672751,0.8571428571428571,1.0,6,30,1,süpermarket
TERM_9dfe48a3,elektirikli süpürge,0.9530638852672751,0.8571428571428571,1.0,6,30,2,elektronik
TERM_ba3c0927,asker bot,0.9530638852672751,0.8571428571428571,1.0,6,30,2,ayakkabı
TERM_8170bdc5,vaseline dudak bakımı,0.9530638852672751,0.8571428571428571,1.0,6,30,3,kozmetik & kişisel bakım
TERM_146a9d9e,ahşap dekoratif raf,0.9530638852672751,0.8571428571428571,1.0,6,30,3,ev & mobilya
TERM_b0353dd8,asics casual ayakkabı,0.9530638852672751,0.8571428571428571,1.0,6,30,3,ayakkabı
TERM_6e1bb85d,pasta çay seti,0.9530638852672751,0.8571428571428571,1.0,6,30,3,ev & mobilya
TERM_732d2c32,işıklı mum,0.9530638852672751,0.8571428571428571,1.0,6,30,2,ev & mobilya
TERM_160f37a6,salewa,0.9530638852672751,0.8571428571428571,1.0,6,30,1,giyim
TERM_04996d2e,harika kanatlar,0.9530638852672751,0.8571428571428571,1.0,6,30,2,anne & bebek & çocuk
TERM_e0900c0c,uzun yastık kılıfı,0.9530638852672751,0.8571428571428571,1.0,12,60,3,ev & mobilya
TERM_053bb35b,arnica elektrikli süpürge,0.9530638852672751,0.8571428571428571,1.0,6,30,3,elektronik
TERM_1ab4b4a5,wexta valiz,0.9530638852672751,0.8571428571428571,1.0,6,30,2,aksesuar
TERM_5337b0e2,yuvarlak masa,0.9530638852672751,0.8571428571428571,1.0,6,30,2,ev & mobilya
TERM_ab086a7e,hummel kadın spor,0.9530638852672751,0.8571428571428571,1.0,12,60,3,ayakkabı
TERM_8daf9f28,araba dikiz aynası süsü,0.9530638852672751,0.8571428571428571,1.0,24,120,4,otomobil & motosiklet
TERM_0aac3e95,rahat spor ayakkabı,0.9530638852672751,0.8571428571428571,1.0,30,150,3,ayakkabı
TERM_c9dc49dc,önlem hasta bezi,0.9530638852672751,0.8571428571428571,1.0,6,30,3,süpermarket
TERM_e2d3d002,not,0.9530638852672751,0.8571428571428571,1.0,6,30,1,kırtasiye & ofis malzemeleri
TERM_22ba1f46,tespih kutusu,0.9530638852672751,0.8571428571428571,1.0,6,30,2,ev & mobilya
TERM_139f829f,knitpro şiş seti,0.9530638852672751,0.8571428571428571,1.0,6,30,3,hobi & eğlence
TERM_b0f0ba40,anker kulak içi bluetooth kulaklık,0.9530638852672751,0.8571428571428571,1.0,6,30,5,elektronik
TERM_d6728fb8,tıraş,0.9530638852672751,0.8571428571428571,1.0,6,30,1,kozmetik & kişisel bakım
TERM_c169cc5a,yüzüklük,0.9530638852672751,0.8571428571428571,1.0,6,30,1,ev & mobilya
TERM_7f8e9901,missha krem,0.9530638852672751,0.8571428571428571,1.0,6,30,2,kozmetik & kişisel bakım
TERM_5b506f55,dedektör,0.9530638852672751,0.8571428571428571,1.0,18,90,1,bahçe & elektrikli el aletleri
TERM_63912f7c,famelin,0.9530638852672751,0.8571428571428571,1.0,6,30,1,giyim
TERM_58cf81ea,tıp,0.9530638852672751,0.8571428571428571,1.0,12,60,1,kitap
TERM_f9b251ab,gözlük aksesuarları,0.9530638852672751,0.8571428571428571,1.0,30,150,2,aksesuar
TERM_7c357d54,kupa çay bardağı,0.9530638852672751,0.8571428571428571,1.0,6,30,3,ev & mobilya
TERM_892dc535,tenda,0.9530638852672751,0.8571428571428571,1.0,6,30,1,elektronik
TERM_0cd0c68a,himalaya tuzu,0.9530638852672751,0.8571428571428571,1.0,6,30,2,süpermarket
TERM_cc250b56,uni baby bebek kolonyası,0.9530638852672751,0.8571428571428571,1.0,6,30,4,süpermarket
TERM_628948f1,araç temizleme seti,0.9530638852672751,0.8571428571428571,1.0,6,30,3,otomobil & motosiklet
TERM_a361f79b,pastel dudak parlatıcısı,0.9530638852672751,0.8571428571428571,1.0,6,30,3,kozmetik & kişisel bakım
TERM_89bf3c2d,zıplama oyuncağı,0.9530638852672751,0.8571428571428571,1.0,6,30,2,anne & bebek & çocuk
TERM_08c0e558,kablosuz kulaküstü kulaklık,0.9530638852672751,0.8571428571428571,1.0,18,90,3,elektronik
TERM_db8d4908,bosch testere,0.9530638852672751,0.8571428571428571,1.0,12,60,2,bahçe & elektrikli el aletleri
TERM_ac5ddcd3,touche prive tunik,0.9530638852672751,0.8571428571428571,1.0,6,30,3,giyim
TERM_ac634693,kurutucu,0.9530638852672751,0.8571428571428571,1.0,6,30,1,elektronik
TERM_7543e354,hava perdesi,0.9530638852672751,0.8571428571428571,1.0,6,30,2,elektronik
TERM_8e85c551,hırka modelleri,0.9530638852672751,0.8571428571428571,1.0,6,30,2,giyim
TERM_55d77ce0,kitchenaid mikser & mikser seti,0.9530638852672751,0.8571428571428571,1.0,6,30,5,elektronik
TERM_457556b8,kadın büyük beden abiye bluz,0.9530638852672751,0.8571428571428571,1.0,6,30,5,giyim
TERM_fe6c6ac4,bebek sallanan,0.9530638852672751,0.8571428571428571,1.0,6,30,2,anne & bebek & çocuk
TERM_5213c154,tüy temizleyici,0.9530638852672751,0.8571428571428571,1.0,6,30,2,süpermarket
TERM_7beb8d1f,oyuncak beşik,0.9530638852672751,0.8571428571428571,1.0,6,30,2,anne & bebek & çocuk
TERM_daf150be,bargelo,0.9530638852672751,0.8571428571428571,1.0,6,30,1,kozmetik & kişisel bakım
TERM_db1185c4,dekoratif hasır tepsi,0.9530638852672751,0.8571428571428571,1.0,6,30,3,ev & mobilya
TERM_7136105c,bisiklet işığı,0.9530638852672751,0.8571428571428571,1.0,12,60,2,spor & outdoor
TERM_a2c6345d,uyku arkadaşım,0.9530638852672751,0.8571428571428571,1.0,6,30,2,anne & bebek & çocuk
TERM_584ae802,oyuncu mikrofonu,0.9530638852672751,0.8571428571428571,1.0,6,30,2,elektronik
